Row ID,Order ID,Order Date,Ship Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
6904,49221,2018-07-03,2018-07-04,Not Specified,22,399.64,0.04,Regular Air,-15.4164,17.98,8.51,Maureen Fritzler,Radnor,19087,Pennsylvania,East,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4
6905,49221,2018-07-03,2018-07-04,Not Specified,41,277.35,0.02,Regular Air,-103.28,6.48,6.57,Maureen Fritzler,Radnor,19087,Pennsylvania,East,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37
6930,49472,2018-07-16,2018-07-21,Low,23,103.2,0.02,Regular Air,17.89,4.28,0.94,Robert Barroso,Auburn,04210,Maine,East,Small Business,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56
6931,49472,2018-07-16,2018-07-21,Low,15,144.14,0.05,Regular Air,12.09,9.78,1.99,Robert Barroso,Lynn,01901,MA,East,Small Business,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43
6932,49472,2018-07-16,2018-07-20,Low,9,30.65,0.03,Regular Air,0.080000000,3.29,1.35,Robert Barroso,Newburyport,01950,MA,East,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4
6940,49538,2018-03-17,2018-03-21,Low,29,730.51,0.08,Regular Air,217.57,26.38,5.58,Darren Budd,Beaumont,77705,Texas,Central,Consumer,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62
6942,49575,2018-12-16,2018-12-17,High,12,507.44,0.05,Regular Air,170.901,42.8,2.99,Kalyca Meade,Monroeville,15146,Pennsylvania,East,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36
6950,49638,2018-08-07,2018-08-08,Medium,17,196.07,0.05,Regular Air,-77.66,10.97,6.5,Jack O'Briant,Greenville,38701,Mississippi,South,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64
6962,49764,2018-10-03,2018-10-07,Low,37,395.37,0.07,Express Air,17.15,10.98,3.37,Benjamin Farhat,Goodyear,85338,Arizona,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57
6963,49767,2018-11-08,2018-11-08,Critical,43,634.38,0.09,Regular Air,272.4,15.74,1.39,John Murray,Alamogordo,88310,New Mexico,West,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4
6964,49767,2018-11-08,2018-11-09,Critical,39,5196.19,0.1,Regular Air,2052.13,140.99,13.99,John Murray,Alamogordo,88310,New Mexico,West,Small Business,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37
6965,49767,2018-11-08,2018-11-10,Critical,7,50.47,0.08,Regular Air,-31.7,6.48,7.49,John Murray,Alamogordo,88310,New Mexico,West,Small Business,Office Supplies,Paper,Xerox 220,Small Box,0.37
6976,49831,2018-08-23,2018-08-25,Critical,18,274.32,0.01,Regular Air,-58.24,15.14,4.53,Brenda Bowman,West Babylon,11704,New York,East,Small Business,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81
6987,49925,2018-01-22,2018-01-23,High,1,3.41,0.06,Regular Air,-1.78,2.88,0.7,Adam Hart,Lancaster,93534,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,0.56
6997,49986,2018-10-14,2018-10-16,Critical,39,110.36,0.05,Regular Air,8.6,2.84,0.93,Joseph Airdo,Creve Coeur,63141,MO,Central,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54
7001,49988,2018-12-20,2018-12-23,High,43,7731.09,0,Regular Air,-222.17,167.27,35,Helen Wasserman,Elmira,14901,New York,East,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85
7002,49988,2018-12-20,2018-12-22,High,33,10162.576,0.08,Delivery Truck,-969.048366,400.98,42.52,Helen Wasserman,Elmira,14901,New York,East,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71
7003,49988,2018-12-20,2018-12-23,High,33,5834.6465,0.01,Regular Air,1619.658,205.99,2.79,Helen Wasserman,Elmira,14901,New York,East,Home Office,Technology,Telephones and Communication,ELITE Series,Small Box,0.58
7004,49989,2018-04-26,2018-04-27,Not Specified,6,1854.94,0.04,Regular Air,-559.78,300.97,7.18,Dianna Wilson,Cumberland,02864,Rhode Island,East,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48
7009,50048,2018-01-18,2018-01-20,High,14,35.48,0.09,Regular Air,-9.19,2.58,1.3,Chad Sievert,Savage,55378,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole® Pencils,Wrap Bag,0.59
7010,50048,2018-01-18,2018-01-20,High,1,15,0.05,Regular Air,-11.02,6.84,8.37,Chad Sievert,Savage,55378,Minnesota,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58
7014,50054,2018-09-06,2018-09-08,Not Specified,50,5369.46,0,Regular Air,1370.26,99.99,19.99,Cynthia Delaney,Texarkana,71854,Arkansas,South,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52
7015,50054,2018-09-06,2018-09-08,Not Specified,41,1439.96,0.02,Regular Air,182.46,33.29,8.74,Cynthia Delaney,Texarkana,71854,Arkansas,South,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box,0.61
7020,50087,2018-05-15,2018-05-17,Not Specified,17,58.86,0.03,Regular Air,6.96,3.29,1.35,Patrick Ryan,Atlanta,30318,Georgia,South,Corporate,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4
7022,50118,2018-03-18,2018-03-19,Not Specified,19,337.38,0,Delivery Truck,-409.79,15.23,27.75,Dianna Vittorini,Surprise,85374,Arizona,West,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76
7026,50146,2018-08-09,2018-08-09,Not Specified,32,2288.642,0.05,Regular Air,519.588,85.99,2.79,Shui Tom,Kennewick,99336,Washington,West,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58
7031,50183,2018-05-24,2018-05-25,High,20,116.55,0.09,Express Air,-39.67,5.58,5.3,Dario Medina,Sierra Vista,85635,Arizona,West,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35
7033,50209,2018-09-10,2018-09-12,High,34,1863.02,0.03,Express Air,823.26,55.48,6.79,Brendan Sweed,Rose Hill,24281,Virginia,South,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37
7034,50209,2018-09-10,2018-09-11,High,2,53.3,0,Regular Air,-46.2,20.89,11.52,Brendan Sweed,Rose Hill,24281,Virginia,South,Consumer,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83
7035,50210,2018-07-19,2018-07-24,Low,47,178.51,0,Regular Air,82.3,3.75,0.5,Michelle Arnett,Marion,52302,Iowa,Central,Home Office,Office Supplies,Labels,Avery 510,Small Box,0.37
7036,50210,2018-07-19,2018-07-28,Low,15,31.32,0,Regular Air,-30.26,1.86,2.58,Michelle Arnett,Marion,52302,Iowa,Central,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82
7037,50242,2018-07-19,2018-07-21,Not Specified,8,1391.7645,0.08,Regular Air,-426.074,205.99,8.99,Ross Baird,North Miami Beach,33160,Florida,South,Corporate,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56
7038,50246,2018-08-18,2018-08-19,Medium,14,102.04,0.05,Express Air,-47.67,6.48,7.37,Darren Powers,Eagle,83616,Idaho,West,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37
7042,50278,2018-05-25,2018-05-25,High,2,51.21,0,Regular Air,-27.531,20.98,8.83,Beth Thompson,Bolingbrook,60440,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37
7043,50278,2018-05-25,2018-05-27,High,20,2195.55,0.01,Delivery Truck,-355.941,100.8,60,Beth Thompson,Bolingbrook,60440,Illinois,Central,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59
7044,50304,2018-01-31,2018-02-02,Critical,22,887.98,0.04,Regular Air,239.94,39.98,9.83,Jonathan Doherty,Greensboro,27405,North Carolina,South,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4
7045,50304,2018-01-31,2018-02-02,Critical,3,72.46,0.05,Delivery Truck,-60.74,15.23,27.75,Jonathan Doherty,Greenville,27834,North Carolina,South,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76
7047,50307,2018-10-15,2018-10-15,Low,31,536.83,0.06,Regular Air,161.37,17.48,1.99,Bill Overfelt,Dayton,45406,Ohio,East,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45
7048,50307,2018-10-15,2018-10-17,Low,32,1734.31,0.06,Express Air,647.25,54.96,10.75,Bill Overfelt,Delaware,43015,Ohio,East,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36
7072,50469,2018-06-19,2018-06-20,Not Specified,44,839.19,0,Regular Air,76.38,17.98,8.51,Harry Marie,Coral Gables,33134,Florida,South,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4
7073,50470,2018-08-23,2018-08-28,Low,38,827.83,0.09,Regular Air,-57.73,22.99,8.99,Ken Dana,Butte,59750,Montana,West,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57
7090,50594,2018-05-17,2018-05-19,Low,39,173.47,0.05,Regular Air,-4.96,4.63,1.93,Shui Tom,Kennewick,99336,Washington,West,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52
7091,50594,2018-05-17,2018-05-26,Low,48,2832.88,0.01,Regular Air,668.961,65.99,8.8,Shui Tom,Kennewick,99336,Washington,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58
7102,50663,2018-11-09,2018-11-10,Critical,26,1614.84,0.02,Express Air,-716.55,60.98,49,Jim Kriz,Fairfield,45014,Ohio,East,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59
7104,50692,2018-09-17,2018-09-19,High,28,327.95,0,Regular Air,43.6815,10.98,5.14,Shirley Schmidt,Scarsdale,10583,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,Small Box,0.36
7105,50692,2018-09-17,2018-09-19,High,47,5606.91,0.06,Delivery Truck,-300.854983,124.49,51.94,Shirley Schmidt,Scarsdale,10583,New York,East,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63
7107,50725,2018-11-23,2018-11-24,Medium,1,129.88,0.1,Delivery Truck,-89.9,110.98,30,Muhammed Yedwab,Albany,12208,New York,East,Consumer,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,0.71
7108,50725,2018-11-23,2018-11-25,Medium,19,2441.1405,0.05,Regular Air,261.963,155.99,8.99,Muhammed Yedwab,Richmond,23223,Virginia,South,Consumer,Technology,Telephones and Communication,R280,Small Box,0.55
7112,50756,2018-09-09,2018-09-10,Not Specified,19,470.39,0.08,Regular Air,-147.99,26.31,5.89,Ionia McGrath,Eden,27288,North Carolina,South,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75
7113,50756,2018-09-09,2018-09-09,Not Specified,2,15.04,0.02,Regular Air,-6.12,7.31,0.49,Ionia McGrath,Eden,27288,North Carolina,South,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38
7115,50759,2018-03-19,2018-03-24,Low,46,2422.721,0.1,Regular Air,366.183,65.99,8.99,Deborah Brumfield,Rochester,03839,New Hampshire,East,Corporate,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56
7134,50882,2018-08-31,2018-08-31,High,37,366.84,0.08,Regular Air,-50.1,10.23,4.68,Trudy Bell,Coos Bay,97420,Oregon,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59
7151,51011,2018-06-06,2018-06-08,Low,41,5144.8715,0.09,Regular Air,1435.833,155.99,3.9,Thomas Thornton,Eureka,95501,California,West,Consumer,Technology,Telephones and Communication,T39m,Small Box,0.55
7152,51041,2018-07-29,2018-07-30,High,47,2766.818,0.03,Regular Air,846.945,65.99,5.92,Neil Ducich,Fridley,55432,Minnesota,Central,Home Office,Technology,Telephones and Communication,252,Small Box,0.55
7159,51073,2018-05-14,2018-05-16,Not Specified,17,2475.08,0,Express Air,958.8,136.98,24.49,Luke Weiss,Dubuque,52001,Iowa,Central,Corporate,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59
7160,51073,2018-05-14,2018-05-15,Not Specified,49,1610.42,0,Regular Air,813.35,30.93,3.92,Luke Weiss,Dubuque,52001,Iowa,Central,Corporate,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44
7161,51075,2018-11-23,2018-11-25,Not Specified,43,1290.2065,0.06,Express Air,-160.677,35.99,5,Carlos Soltero,Columbus,47201,Indiana,Central,Small Business,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82
7168,51169,2018-12-24,2018-12-26,High,2,291.66,0.08,Regular Air,-192.92,136.98,24.49,Cari Schnelling,Palatine,60067,Illinois,Central,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59
7169,51171,2018-06-21,2018-06-23,High,34,783.48,0.01,Regular Air,-73.4045,22.38,15.1,Mark Packer,Chula Vista,91911,California,West,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38
7189,51271,2018-10-25,2018-10-27,High,31,3969.43,0.1,Delivery Truck,-796.51,140.98,36.09,Tim Brockman,Twin Falls,83301,Idaho,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77
7190,51271,2018-10-25,2018-10-27,High,16,2882.707,0.02,Regular Air,303.228,205.99,5,Tim Brockman,Twin Falls,83301,Idaho,West,Consumer,Technology,Telephones and Communication,Phone 918,Small Box,0.59
7194,51328,2018-10-26,2018-10-31,Low,38,689.67,0.07,Regular Air,51.47,18.7,8.99,Sarah Jordon,Minneapolis,55407,Minnesota,Central,Consumer,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack,0.47
7200,51362,2018-02-22,2018-02-24,Medium,47,1501.8,0.02,Regular Air,112.78,30.97,4,Tim Taslimi,Beverly Hills,90210,California,West,Corporate,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74
7204,51395,2018-06-09,2018-06-14,Low,26,78.22,0.03,Regular Air,32.5,2.88,0.5,Lena Creighton,Plainview,79072,Texas,Central,Corporate,Office Supplies,Labels,Avery 484,Small Box,0.36
7205,51395,2018-06-09,2018-06-13,Low,10,51.65,0.1,Regular Air,-32.13,4.98,5.49,Lena Creighton,Plainview,79072,Texas,Central,Corporate,Office Supplies,Paper,Xerox 1952,Small Box,0.38
7208,51426,2018-12-01,2018-12-02,Medium,41,357.01,0.01,Regular Air,64.5,8.33,1.99,Saphhira Shifley,Charleston,29418,South Carolina,South,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52
7213,51488,2018-05-02,2018-05-03,High,31,1561.96,0.03,Regular Air,119.92,50.98,13.66,Liz MacKendrick,Newport News,23602,Virginia,South,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58
7219,51524,2018-03-14,2018-03-15,Medium,16,2723.1,0.07,Regular Air,-446.31,167.27,35,Pauline Chand,Oklahoma City,73120,Oklahoma,Central,Small Business,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85
7220,51524,2018-03-14,2018-03-16,Medium,20,347.2675,0.06,Express Air,-71.093,20.99,0.99,Pauline Chand,Oklahoma City,73120,Oklahoma,Central,Small Business,Technology,Telephones and Communication,Accessory15,Small Pack,0.83
7232,51558,2018-03-29,2018-03-29,Not Specified,34,245.4,0,Regular Air,-87.27,6.68,6.92,Greg Guthrie,Indianapolis,46203,Indiana,Central,Corporate,Office Supplies,Paper,Xerox 1898,Small Box,0.37
7233,51558,2018-03-29,2018-03-29,Not Specified,47,4177.66,0.04,Delivery Truck,85.29,85.29,60,Greg Guthrie,Indianapolis,46203,Indiana,Central,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56
7235,51584,2018-10-17,2018-10-18,Critical,48,5620.2,0.01,Delivery Truck,176.04,110.98,30,Rob Haberlin,Sioux City,51106,Iowa,Central,Corporate,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,0.71
7255,51780,2018-07-24,2018-07-26,Low,26,1846.2,0.04,Delivery Truck,-584.93,68.81,60,Rob Beeghly,Metairie,70003,Louisiana,South,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41
7256,51780,2018-07-24,2018-07-31,Low,11,32.03,0.09,Regular Air,7.41,3.15,0.5,Rob Beeghly,Metairie,70003,Louisiana,South,Consumer,Office Supplies,Labels,Avery 520,Small Box,0.37
7257,51780,2018-07-24,2018-07-24,Low,44,185.82,0.05,Express Air,11.45,4.2,2.26,Rob Beeghly,Metairie,70003,Louisiana,South,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36
7258,51780,2018-07-24,2018-07-31,Low,42,372.69,0.01,Express Air,-177.031,8.04,8.94,Rob Beeghly,Oakville,63129,MO,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4
7263,51814,2018-09-24,2018-09-26,Critical,13,104.51,0.04,Regular Air,-9.2805,7.84,4.71,Michael Granlund,Cottage Grove,55016,Minnesota,Central,Home Office,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35
7273,51879,2018-08-24,2018-08-26,Not Specified,26,1382.31,0.03,Regular Air,372.26,51.94,19.99,Monica Federle,Coralville,52241,Iowa,Central,Corporate,Furniture,Office Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Small Box,0.44
7274,51879,2018-08-24,2018-08-25,Not Specified,46,991.36,0.01,Regular Air,212.06,19.98,8.68,Monica Federle,Coralville,52241,Iowa,Central,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37
7307,52098,2018-03-10,2018-03-10,Medium,19,812.06,0,Regular Air,220.065,39.06,10.55,Darren Budd,Beaumont,77705,Texas,Central,Corporate,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61
7308,52102,2018-09-12,2018-09-12,Medium,8,104.27,0.03,Regular Air,-23.61,11.97,5.81,Philip Brown,Lake Jackson,77566,Texas,Central,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6
7309,52128,2018-11-22,2018-11-23,Not Specified,11,13.52,0.03,Regular Air,-27.66,0.99,2.96,Sanjit Jacobs,Louisville,80027,Colorado,West,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61
7312,52135,2018-03-24,2018-03-26,Low,38,3922.96,0.04,Regular Air,863.57,99.99,19.99,Jeremy Ellison,Friendswood,77546,Texas,Central,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5
7318,52193,2018-03-05,2018-03-07,Not Specified,1,17.89,0.04,Express Air,10.51,2.88,0.5,Mike Pelletier,Gurnee,60031,Illinois,Central,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39
7319,52193,2018-03-05,2018-03-07,Not Specified,47,137.18,0.07,Regular Air,6.04,2.94,0.96,Mike Pelletier,Gurnee,60031,Illinois,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58
7320,52194,2018-12-11,2018-12-12,Critical,25,612.93,0.1,Regular Air,-5.037,24.92,12.98,Greg Tran,Silver Spring,20901,Maryland,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39
7321,52194,2018-12-11,2018-12-12,Critical,12,1551.34,0.03,Delivery Truck,-483.12,120.98,78.64,Greg Tran,Silver Spring,20901,Maryland,East,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75
7323,52196,2018-01-30,2018-01-31,Not Specified,1,3.85,0.08,Regular Air,-1.36,3.08,0.99,Adam Hart,Lawndale,90260,California,West,Corporate,Office Supplies,Labels,Avery 481,Small Box,0.37
7324,52196,2018-01-30,2018-02-01,Not Specified,10,547.0005,0.08,Regular Air,-97.196,65.99,3.9,Adam Hart,Lawndale,90260,California,West,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55
7332,52256,2018-11-04,2018-11-06,Not Specified,23,1236.954,0.06,Regular Air,119.889,65.99,4.2,Cari MacIntyre,Sherman,75090,Texas,Central,Corporate,Technology,Telephones and Communication,5170,Small Box,0.59
7340,52292,2018-10-03,2018-10-04,Not Specified,18,2379.15,0.06,Delivery Truck,-261.77,130.98,30,Corey Catlett,Oceanside,92054,California,West,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78
7345,52322,2018-02-02,2018-02-09,Low,1,5.7,0.1,Regular Air,-2.34,3.95,2,Joni Blumstein,Midwest City,73110,Oklahoma,Central,Consumer,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53
7348,52326,2018-08-04,2018-08-08,Low,41,152.28,0.06,Regular Air,-154.813,3.81,5.44,Dennis Bolton,Pittsburg,66762,Kansas,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36
7361,52448,2018-09-10,2018-09-11,Not Specified,22,6767.43,0.05,Delivery Truck,803.48,320.98,58.95,Barry Weirich,Foster City,94404,California,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57
7362,52480,2018-07-27,2018-07-29,Not Specified,47,1020.88,0.08,Regular Air,173.94,22.72,8.99,Anne Pryor,Valley Stream,11580,New York,East,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44
7383,52641,2018-10-08,2018-10-10,Not Specified,6,834.2155,0.02,Regular Air,-449.416,155.99,8.08,Julia Dunbar,Woodstock,30188,Georgia,South,Consumer,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6
7400,52737,2018-11-08,2018-11-09,Not Specified,14,125.54,0.03,Express Air,-15.7435,7.68,6.16,Alex Avila,Manhattan,66502,Kansas,Central,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35
7401,52743,2018-07-04,2018-07-04,High,46,5699.22,0.09,Regular Air,2812.63,150.98,13.99,Ashley Jarboe,Glendale,85301,Arizona,West,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38
7402,52800,2018-10-10,2018-10-11,Not Specified,13,26.08,0.1,Regular Air,-27.29,1.86,2.58,Todd Boyes,Wausau,54401,Wisconsin,Central,Small Business,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82
7404,52807,2018-11-25,2018-11-27,Medium,28,667.55,0,Regular Air,204.74,21.98,2.87,Andrew Gjertsen,Oak Forest,60452,Illinois,Central,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55
7407,52839,2018-04-11,2018-04-11,High,8,30.17,0.04,Regular Air,-22.84,3.28,3.97,Catherine Glotzbach,Springfield,97477,Oregon,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56
7408,52839,2018-04-11,2018-04-12,High,25,1158.601,0.1,Regular Air,-155.298,55.99,2.5,Catherine Glotzbach,Tigard,97224,Oregon,West,Home Office,Technology,Telephones and Communication,Accessory28,Small Pack,0.83
7412,52896,2018-10-22,2018-10-24,High,9,48.26,0.09,Express Air,2.76,5.18,2.04,Lena Creighton,Plainview,79072,Texas,Central,Home Office,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36
7413,52896,2018-10-22,2018-10-23,High,6,1718.43,0,Delivery Truck,-192.492,259.71,66.67,Lena Creighton,Plainview,79072,Texas,Central,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.65
7414,52896,2018-10-22,2018-10-25,High,24,8920.08,0,Regular Air,3545.894,367.99,19.99,Lena Creighton,Plum,15239,Pennsylvania,East,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4
7415,52896,2018-10-22,2018-10-25,High,49,188.7,0.07,Regular Air,77.02,4.13,0.5,Lena Creighton,Plum,15239,Pennsylvania,East,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39
7416,52896,2018-10-22,2018-10-24,High,36,14358.64,0.03,Delivery Truck,-969.048366,400.98,76.37,Lena Creighton,Plum,15239,Pennsylvania,East,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.6
7428,52933,2018-08-26,2018-09-02,Low,44,210.46,0.03,Express Air,50.0395,4.49,1.49,Liz Price,Garden City,48135,Michigan,Central,Consumer,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39
7430,52964,2018-03-31,2018-04-01,Critical,44,5735.79,0.08,Regular Air,828.27,136.98,24.49,Jim Radford,Elk Grove Village,60007,Illinois,Central,Corporate,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59
7437,53025,2018-03-17,2018-03-18,Critical,32,195.57,0.09,Regular Air,-132.93,5.98,7.5,Justin Hirsh,Dearborn Heights,48127,Michigan,Central,Consumer,Office Supplies,Paper,Xerox 1920,Small Box,0.4
